Company Name,Ticker,Market Cap (mil),Exchange,Month of Fiscal Yr End,Sector,Industry,Last Close,Last Yr`s EPS (F0) Before NRI,F1 Consensus Est.,F2 Consensus Est.
Soulpower Acquisition Corporation,SOUL,333,NYSE,12,Unclassified,Unclassified,9.99,,,
SoundHound AI,SOUN,3784.34,NSDQ,12,Computer and Technology,Computers - IT Services,9.42,-1.04,-0.16,-0.05
Sow Good,SOWG,9.41,NSDQ,12,Consumer Discretionary,Consumer Products - Discretionary,0.827,-0.4,,
Safe Pro Group Inc.,SPAI,41.12,NSDQ,12,Business Services,Technology Services,2.71,-0.7,,
Spectrum Brands,SPB,1300.45,NYSE,9,Consumer Discretionary,Consumer Products - Discretionary,52.01,4.06,3.72,4.82
SuperCom,SPCB,30.15,NSDQ,12,Industrial Products,Security and Safety Services,10.29,3.66,,
Virgin Galactic,SPCE,124.31,NYSE,12,Aerospace,Aerospace - Defense,2.99,-13.89,-8.41,-5.23
The Stephan Co.,SPCO,3.53,OTC,12,Consumer Staples,Cosmetics,0.85,0,,
,SPE,168.85,NYSE,3,Finance,Financial - Investment Funds,15.1,,,
South Plains Financial,SPFI,567.48,NSDQ,12,Finance,Banks - Southeast,34.97,2.92,3.13,3.42
Simon Property Group,SPG,51281.37,NYSE,12,Finance,REIT and Equity Trust - Retail,157.1,12.99,12.45,12.9
S&P Global,SPGI,154156.63,NYSE,12,Finance,Securities and Exchanges,502.63,15.7,16.92,18.83
Suburban Propane Partners,SPH,1229.68,NYSE,9,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,18.93,1.14,,
Springview Holdings Ltd,SPHL,6.02,NSDQ,12,Construction,Building Products - Miscellaneous,0.5235,,,
Sphere Entertainment Co.,SPHR,1375.89,NYSE,12,Consumer Discretionary,Media Conglomerates,38.44,-6.36,-7.14,-5.98
Starpharma,SPHRY,25.47,OTC,6,Medical,Medical - Biomedical and Genetics,0.6089,-0.13,,
Spire,SPIR,315.12,NYSE,12,Aerospace,Aerospace - Defense,10.14,-2.21,-1.63,0.01
Spark New Zealand,SPKKY,2594.07,OTC,6,Utilities,Wireline Non-US,7.03,0.57,0.49,0.55
Spark I Acquisition Corporation,SPKL,178.51,NSDQ,12,Unclassified,Unclassified,10.87,,,
Steel Partners,SPLP,781.82,OTC,12,Conglomerates,Diversified Operations,40.825,11.38,,
"Sound Point Meridian Capital, Inc.",SPMC,345.99,NYSE,3,Finance,Financial - Investment Management,17.1,,2.35,2.36
Spirent Communications,SPMYY,1453.85,OTC,12,Computer and Technology,Communication - Components,10.05,0.31,,
Sapiens International,SPNS,1588.31,NSDQ,12,Computer and Technology,Computer - Software,28.42,1.48,1.42,1.56
SiriusPoint,SPNT,2252.5,NYSE,12,Finance,Insurance - Multi line,19.32,1.04,2.32,2.65
Spok,SPOK,340.47,NSDQ,12,Computer and Technology,Wireless National,16.55,0.73,0.82,0.79
Spotify Technology,SPOT,145380.94,NYSE,12,Computer and Technology,Internet - Software,710.19,5.95,9.26,13.24
Sappi,SPPJY,968.63,OTC,9,Basic Materials,Paper and Related Products,1.73,0.41,0.25,0.38
SIMPPLE LTD.,SPPL,5.54,NSDQ,12,Business Services,Technology Services,2.73,-0.81,,
Spirit Aerosystems,SPR,4324.38,NYSE,12,Aerospace,Aerospace - Defense Equipment,36.86,-13.92,0.39,2.95
Spruce Biosciences,SPRB,3.04,OTC,12,Medical,Medical - Biomedical and Genetics,0.0719,-1.29,-0.87,-0.95
SciSparc,SPRC,3.35,NSDQ,12,Medical,Medical - Drugs,0.2985,-1.28,,
Spero Therapeutics,SPRO,164.38,NSDQ,12,Medical,Medical - Biomedical and Genetics,2.94,-1.27,-1.43,-1.15
SURGE COMPONENT,SPRS,13.15,OTC,11,Computer and Technology,Electronics - Miscellaneous Components,2.26,0.14,,
Spruce Power Holding Corporation,SPRU,34.76,NYSE,12,Computer and Technology,Electronics - Miscellaneous Products,1.95,-2.24,,
"ARS Pharmaceuticals, Inc.",SPRY,1562.58,NSDQ,12,Medical,Medical - Drugs,15.91,0.08,-1.49,-0.66
SPS Commerce,SPSC,5092.39,NSDQ,12,Business Services,Business - Services,134.09,3.48,3.93,4.63
Sprout Social,SPT,1167.58,NSDQ,12,Computer and Technology,Internet - Services,20.07,0.5,0.73,0.89
SpartanNash,SPTN,607.94,NSDQ,12,Retail-Wholesale,Food - Natural Foods Products,17.96,2.03,1.66,1.78
"Specificity, Inc.",SPTY,6.08,OTC,12,Business Services,Advertising and Marketing,0.45,-0.05,,
Sportsman's Warehouse,SPWH,141.78,NSDQ,1,Retail-Wholesale,Retail - Apparel and Shoes,3.7,-0.53,-0.37,-0.16
CSLM Acquisition Corp.,SPWR,130.04,NSDQ,12,Oils-Energy,Solar,1.62,-3.89,0.08,0.23
"SPX Technologies, Inc.",SPXC,7287.6,NYSE,12,Business Services,Technology Services,156.03,5.58,6.32,7.06
SPIRAX GRP PLC,SPXSY,11629.17,OTC,12,Industrial Products,Manufacturing - General Industrial ,39.407,1.82,1.87,2.11
,SPY,605733.69,NYSE,12,Finance,Financial - Investment Funds,597.44,,,
Presidio Property Trust,SQFT,5.21,NSDQ,12,Industrial Products,Industrial Services,4.34,-8,,
Sociedad Quimica y Minera,SQM,9457.49,NYSE,12,Basic Materials,Chemical - Specialty,33.11,2.41,2.31,3.38
Sequans Communications,SQNS,48.49,NYSE,12,Computer and Technology,Electronics - Semiconductors,1.91,2.73,-0.92,-0.19
Square Enix,SQNXF,8013.81,OTC,3,Computer and Technology,Internet - Services,66.75,1.42,,
Spire,SR,4273.41,NYSE,9,Utilities,Utility - Gas Distribution,72.41,4.13,4.5,5.03
Sportradar Group,SRAD,28041.64,NSDQ,12,Consumer Discretionary,Leisure and Recreation Products,25.2,0.11,0.31,0.5
"SR Bancorp, Inc.",SRBK,117.23,NSDQ,6,Finance,Banks - Northeast,13.03,-1.59,,
1st Source,SRCE,1452.16,NSDQ,12,Finance,Banks - Midwest,59.12,5.49,5.93,5.99
Searchlight Minerals,SRCH,1.31,OTC,12,Basic Materials,Mining - Miscellaneous,0.0036,-0.01,,
Sparta Commercial Services,SRCO,4.13,OTC,4,Finance,Financial - Miscellaneous Services,0.103,-0.02,,
Surmodics,SRDX,416.68,NSDQ,9,Medical,Medical - Products,29.14,-0.32,-0.56,-0.08
Sempra Energy,SRE,48495.83,NYSE,12,Utilities,Utility - Gas Distribution,74.39,4.65,4.68,5.16
Surf Air Mobility Inc.,SRFM,39.92,NYSE,12,Transportation,Transportation - Airline,2.07,-5.8,-3.29,-2.37
Seritage Growth Properties,SRG,161.09,NYSE,12,Finance,REIT and Equity Trust - Other,2.86,-1.28,,
Stoneridge,SRI,174.32,NYSE,12,Computer and Technology,Electronics - Miscellaneous Components,6.26,-0.47,-0.39,0.37
Scully Royalty,SRL,90.19,NYSE,12,Conglomerates,Diversified Operations,6.085,-0.1,,
"SRM Entertainment, Inc.",SRM,141.4,NSDQ,12,Consumer Discretionary,Leisure and Recreation Products,8.2,-0.37,,
SADDLE RANCH,SRMX,2.85,OTC,12,Business Services,Technology Services,0.0002,0,,
Southern Banc Co.,SRNN,9.43,OTC,6,Finance,Financial - Savings and Loan,11.7,2.09,,
Sarepta Therapeutics,SRPT,2041.21,NSDQ,12,Medical,Medical - Biomedical and Genetics,20.77,2.34,-1.31,4.45
Scholar Rock,SRRK,3448.42,NSDQ,12,Medical,Medical - Biomedical and Genetics,36.32,-2.47,-2.64,-1.48
Sensus Healthcare,SRTS,77.95,NSDQ,12,Medical,Medical - Instruments,4.74,0.41,0.11,0.23
"SRX Health Solutions, Inc.",SRXH,7.01,AMEX,12,Medical,Medical Services,0.6005,-2.64,,
Surrozen,SRZN,84.77,NSDQ,12,Medical,Medical - Drugs,9.9,-15.11,-5.6,-6.14
SSAB,SSAAY,5989.57,OTC,12,Basic Materials,Steel - Producers,3.005,0.31,0.37,0.41
SouthState Corporation,SSB,8732.49,NYSE,12,Finance,Financial - Miscellaneous Services,86.04,7.21,8.11,9.15
Summit State Bank,SSBI,65.39,NSDQ,12,Finance,Banks - West,9.65,0.07,,
Southern States Bancshares,SSBK,340.22,NSDQ,12,Finance,Banks - Southeast,34.27,3.82,,
Spirits Capital Corporation,SSCC,265.86,OTC,12,Consumer Staples,Beverages - Alcohol,2.22,-0.06,,
Simpson Manufacturing,SSD,6384.61,NYSE,12,Construction,Building Products - Miscellaneous,152.64,7.6,8.1,8.89
Shiseido Co.,SSDOY,6854.19,OTC,12,Consumer Staples,Cosmetics,17.15,-0.18,0.11,0.69
SSE,SSEZY,27504.55,OTC,3,Computer and Technology,Electronics - Power Generation,24.861,2.05,2.11,2.56
"SS Innovations International, Inc.",SSII,944.79,NSDQ,12,Business Services,Technology Services,4.88,,,
Strata Skin Sciences,SSKN,9.84,NSDQ,12,Medical,Medical Info Systems,2.36,-2.65,-1.18,-0.29
Sasol,SSL,3501.77,NYSE,6,Oils-Energy,Oil and Gas - Integrated - International,5.4,0.9,1.46,1.81
Sysmex,SSMXY,10669.62,OTC,3,Medical,Medical - Instruments,16.95,0.57,0.64,0.8
SS&C Technologies,SSNC,19604.73,NSDQ,12,Computer and Technology,Computer - Software,79.48,5.41,5.87,6.54
The E.W. Scripps Company,SSP,256.99,NSDQ,12,Consumer Discretionary,Broadcast Radio and Television,2.93,1.08,0.08,0.76
SSP Group,SSPPF,1721.24,OTC,9,Retail-Wholesale,Retail - Restaurants,2.15,0.1,,
Swiss Re,SSREY,52450.55,OTC,12,Finance,Insurance - Multi line,41.3,2.79,3.9,4.18
Silver Standard Resources,SSRM,2650.34,NSDQ,12,Basic Materials,Mining - Miscellaneous,13.07,0.28,1.14,1.87
SURO Capital,SSSS,174.76,NSDQ,12,Finance,Financial - Investment Funds,7.42,-0.59,,
System1,SST,57.55,NYSE,12,Business Services,Advertising and Marketing,6.13,-13.6,,
"SoundThinking, Inc.",SSTI,199.22,NSDQ,12,Industrial Products,Security and Safety Services,15.72,-0.74,-0.26,-0.09
Shutterstock,SSTK,673.35,NYSE,12,Computer and Technology,Internet - Content,19.1,3.89,5.39,6.7
Sumitomo,SSUMY,30459.15,OTC,3,Conglomerates,Diversified Operations,25.15,3.04,3.16,3.36
SunLink Health Systems,SSY,6.84,AMEX,6,Medical,Medical - Hospital,0.971,-0.33,,
Stratasys,SSYS,756.25,NSDQ,12,Industrial Products,Commercial Printing,10.545,0.06,0.32,0.4
Sensata Technologies Holding,ST,4141.48,NYSE,12,Computer and Technology,Instruments - Control,28.31,3.44,3.23,3.51
STAAR Surgical,STAA,834.52,NSDQ,12,Medical,Medical - Dental Supplies,16.85,0.25,-0.78,0.4
Staffing 360 Solutions,STAF,2.65,NSDQ,12,Business Services,Staffing Firms,1.615,-35.3,0.38,
Stag Industrial,STAG,6777.95,NYSE,12,Finance,REIT and Equity Trust - Other,36.32,2.4,2.48,2.64
ScanTech AI Systems Inc.,STAI,18.31,NSDQ,12,Computer and Technology,Computers - IT Services,0.715,-0.08,,
STAK Inc.,STAK,27,NSDQ,12,Oils-Energy,Oil and Gas - Mechanical and and Equipment,2.4,,,
S&T Bancorp,STBA,1377.59,NSDQ,12,Finance,Banks - Northeast,35.94,3.41,3.24,3.38
Sturgis Bancorp,STBI,39.55,OTC,12,Finance,Financial - Savings and Loan,18.3,1.32,,
Stewart Information Services,STC,1739.94,NYSE,12,Finance,Insurance - Property and Casualty,62.32,3.35,,
Insynergy Products,STCB,23.47,OTC,12,Consumer Discretionary,Consumer Products - Discretionary,0.03,-0.03,,
STERIS,STE,23238.18,NYSE,3,Medical,Medical - Instruments,236.23,9.22,10.11,10.95
"Stellar Bancorp, Inc.",STEL,1374.33,NYSE,12,Finance,Banks - Southeast,26.7,2.2,1.83,1.95
Stem,STEM,72.45,NYSE,12,Computer and Technology,Computers - IT Services,0.4355,-1.04,-0.51,-0.37
StepStone Group,STEP,6237.69,NSDQ,3,Finance,Financial - Miscellaneous Services,53.58,2.05,1.8,2.24
,STEW,1652.18,NYSE,6,Finance,Financial - Investment Funds,17.12,,,
Star Fashion Culture Holdings Limited,STFS,12.59,NSDQ,12,Business Services,Advertising and Marketing,1.16,,,
Sunlands Technology Group,STG,74.22,NYSE,12,Computer and Technology,Internet - Services,5.49,3.43,,
Stagwell Inc.,STGW,1151.04,NSDQ,12,Business Services,Advertising and Marketing,4.3,0.77,0.83,1
Solidion Technology Inc.,STI,9.48,NSDQ,12,Computer and Technology,Electronics - Miscellaneous Products,3.49,0,,
Neuronetics,STIM,222.47,NSDQ,12,Medical,Medical - Instruments,3.38,-1.37,-0.36,-0.17
Steakholder Foods Ltd. Sponsored ADR,STKH,1.85,NSDQ,12,Consumer Staples,Food - Meat Products,1.65,-10,,
SunOpta,STKL,694.67,NSDQ,12,Consumer Staples,Food - Miscellaneous,5.91,0.11,0.17,0.31
The ONE Group Hospitality,STKS,102.91,NSDQ,12,Retail-Wholesale,Retail - Restaurants,3.33,-0.28,0.5,0.69
Stellantis,STLA,28871.26,NYSE,12,Auto-Tires-Trucks,Automotive - Foreign,9.55,2.68,2.07,2.84
Steel Dynamics,STLD,19315.33,NSDQ,12,Basic Materials,Steel - Producers,130.11,9.84,10.31,12.8
HG HOLDINGS,STLY,14.34,OTC,12,Finance,REIT and Equity Trust - Other,6.02,-0.08,,
STMicroelectronics,STM,26065.05,NYSE,12,Computer and Technology,Semiconductor - General,29.02,1.66,0.77,1.71
Stantec,STN,12131.02,NYSE,12,Business Services,Consulting Services,106.35,3.23,3.86,4.33
StoneCo,STNE,4250.15,NSDQ,12,Computer and Technology,Internet - Software,14.86,1.35,1.41,1.65
Scorpio Tankers,STNG,2260.02,NYSE,12,Transportation,Transportation - Shipping,44.3,10.08,4.96,5.32
Stoke Therapeutics,STOK,631.69,NSDQ,12,Medical,Medical - Biomedical and Genetics,11.57,-1.65,-0.14,-2.87
,STPZ,445.37,NYSE,12,Finance,Financial - Investment Funds,53.53,,,
SITIO ROYALTIES,STR,2974.41,NYSE,12,Oils-Energy,Oil and Gas - Royalty Trust - United States,19.71,0.49,0.25,0.25
Strategic Education,STRA,2034.79,NSDQ,12,Consumer Discretionary,Schools,84.21,4.87,5.69,6.72
"Sterling Infrastructure, Inc.",STRL,6811.44,NSDQ,12,Construction,Engineering - R and D Services,223.97,6.1,8.56,9.39
Streamline Health Solutions,STRM,22.52,NSDQ,1,Medical,Medical Info Systems,5.17,-2.53,,
Sutro Biopharma,STRO,67.04,NSDQ,12,Medical,Medical - Biomedical and Genetics,0.7938,-2.96,-1.91,-1.04
Star Equity,STRR,6.39,NSDQ,12,Conglomerates,Diversified Operations,1.99,-0.81,-0.98,0.03
Stratus Properties,STRS,148.7,NSDQ,12,Finance,Real Estate - Operations,18.42,0.24,,
Strattec Security,STRT,244.75,NSDQ,6,Auto-Tires-Trucks,Automotive - Original Equipment,58.72,4.07,4.4,4.75
"Strawberry Fields REIT, Inc.",STRW,137.39,AMEX,12,Finance,REIT and Equity Trust - Other,11.04,7.84,1.24,1.33
State Street,STT,28318.54,NYSE,12,Finance,Banks - Major Regional,99.3,8.67,9.54,10.54
Shattuck Labs,STTK,46.67,NSDQ,12,Medical,Medical - Biomedical and Genetics,0.9744,-1.49,-0.96,-0.77
Stevanato Group,STVN,7192.51,NYSE,12,Medical,Medical - Drugs,23.75,0.52,0.56,0.69
Starwood Property Trust,STWD,6806.07,NYSE,12,Finance,REIT and Equity Trust,20.05,2.02,1.79,1.93
Seagate Technology,STX,27864.15,NSDQ,6,Computer and Technology,Computer - Integrated Systems,131.3,1.29,7.95,9.89
Stereotaxis,STXS,194.36,AMEX,12,Medical,Medical - Instruments,2.26,-0.3,-0.25,-0.16
Constellation Brands,STZ,28483.23,NYSE,2,Consumer Staples,Beverages - Alcohol,160,13.78,12.72,13.81
Suncor Energy,SU,48966.23,NYSE,12,Oils-Energy,Oil and Gas - Integrated - Canadian,40.05,3.94,2.88,2.72
Subsea 7,SUBCY,5777.84,OTC,12,Oils-Energy,Oil and Gas - Field Services,19.12,0.67,1.31,1.54
Suruga Bank,SUGBY,1577.51,OTC,3,Finance,Financial - Savings and Loan,80.02,7.52,,
SU Group Holdings Limited,SUGP,7.06,NSDQ,9,Construction,Engineering - R and D Services,0.51,0.11,,
Sun Hung Kai Properties,SUHJY,31646.16,OTC,6,Finance,Real Estate - Operations,10.92,0.96,0.95,0.93
Sun Communities,SUI,16075.19,NYSE,12,Finance,REIT and Equity Trust - Residential,125.94,6.81,6.53,6.96
Summer Energy,SUME,28.02,OTC,12,Utilities,Utility - Electric Power,0.752,,,
Sunoco,SUN,8127.45,NYSE,12,Oils-Energy,Oil and Gas - Refining and Marketing - Master Limited Partnerships,53.21,6,6.47,7.8
SUNation Energy Inc.,SUNE,5.72,NSDQ,12,Oils-Energy,Alternative Energy - Other,1.68,-10116,,
"Sunrise Realty Trust, Inc.",SUNS,146.16,NSDQ,12,Finance,Real Estate - Operations,10.89,1.07,1.19,1.34
SUMCO,SUOPY,2459.1,OTC,12,Computer and Technology,Semiconductor - General,14.045,0.97,-0.55,-0.17
Superior Industries International,SUP,9.55,NYSE,12,Auto-Tires-Trucks,Automotive - Original Equipment,0.3239,-3.51,,
Supernus Pharmaceuticals,SUPN,1845.42,NSDQ,12,Medical,Medical - Generic Drugs,32.96,3.14,2.01,2.5
Grupo Supervielle,SUPV,968.57,NYSE,12,Finance,Banks - Foreign,10.94,1.56,1.23,1.57
SuperX AI Technology Limited,SUPX,123.67,NSDQ,12,Retail-Wholesale,Retail - Home Furnishings,9.53,,,
"SurgePays, Inc.",SURG,57.36,NSDQ,12,Computer and Technology,Internet - Software,2.81,-2.3,-0.46,0.68
SolarBank Corporation,SUUN,64.34,NSDQ,6,Oils-Energy,Solar,1.82,-0.09,-0.23,-0.03
Suzano,SUZ,12671.81,NYSE,12,Basic Materials,Paper and Related Products,9.57,-1.04,2.01,1.08
Sinovac Biotech,SVA,644.66,NSDQ,12,Medical,Medical - Biomedical and Genetics,6.47,-1.32,,
Silver Bull Resources,SVBL,8.4,OTC,10,Basic Materials,Mining - Miscellaneous,0.1773,0,,
Service Properties Trust,SVC,413.26,NSDQ,12,Finance,REIT and Equity Trust - Other,2.48,1.07,0.86,0.96
Stellar V Capital Corp.,SVCC,220.69,NSDQ,12,Unclassified,Unclassified,10.21,,,
"Silvaco Group, Inc.",SVCO,135.76,NSDQ,12,Computer and Technology,Electronics - Semiconductors,4.62,0.25,-0.01,0.14
Spring Valley Acquisition Corp. II,SVII,115.4,NSDQ,12,Unclassified,Unclassified,11.68,,,
Scheid Vineyards,SVIN,3.76,OTC,2,Consumer Staples,Agriculture - Operations,4.1,-19.41,,
SKANDINAVISKA,SVKEF,34439.56,OTC,12,Finance,Banks - Foreign,16.907,1.64,,
Silvercorp Metals,SVM,939.57,AMEX,3,Basic Materials,Mining - Miscellaneous,4.31,0.37,0.29,0.42
Seven and I Holdings Co.,SVNDY,40032.02,OTC,2,Retail-Wholesale,Retail - Miscellaneous,15.37,0.71,1.28,1.39
Savara,SVRA,357.77,NSDQ,12,Medical,Medical - Drugs,2.07,-0.48,-0.47,-0.34
Servotronics,SVT,120.1,AMEX,12,Conglomerates,Diversified Operations,46.98,-0.32,,
"Savers Value Village, Inc.",SVV,1612.36,NYSE,12,Consumer Discretionary,Textile - Apparel,10.39,0.45,0.43,0.53
Smurfit Westrock PLC,SW,22128.12,NYSE,12,Basic Materials,Paper and Related Products,42.39,2.08,2.75,3.62
Stran & Company,SWAG,27.54,NSDQ,12,Business Services,Advertising and Marketing,1.48,-0.22,,
Smith & Wesson Brands,SWBI,478.75,NSDQ,4,Consumer Discretionary,Leisure and Recreation Products,10.88,0.92,0.72,
Swedbank,SWDBY,28841.91,OTC,12,Finance,Banks - Foreign,25.63,2.92,2.64,2.67
Swatch Group,SWGAY,19400.22,OTC,12,Consumer Staples,Consumer Products - Staples,8.24,0.08,,
Latham Group,SWIM,677.26,NSDQ,12,Construction,Building Products - Miscellaneous,5.82,0.15,0.11,0.16
Solowin Holdings,SWIN,96.6,NSDQ,3,Finance,Financial - Miscellaneous Services,2.03,-0.33,,
Sekur Private Data Ltd.,SWISF,7.04,OTC,12,Computer and Technology,Internet - Software,0.0414,-0.01,,
Stanley Black & Decker,SWK,9992.88,NYSE,12,Industrial Products,Manufacturing - Tools & Related Products,64.59,4.36,4.5,5.5
SWK,SWKH,178.77,NSDQ,12,Finance,Financial - Miscellaneous Services,14.57,1.36,,
Skyworks Solutions,SWKS,10752.25,NSDQ,9,Computer and Technology,Semiconductors - Radio Frequency,71.62,6.27,5.05,4.06
SoftwareOne Holding AG,SWONF,1476.39,OTC,12,Computer and Technology,Internet - Software,9.31,0.53,,
Swire Pacific,SWRAY,31055,OTC,12,Conglomerates,Diversified Operations,8.56,0.95,0.88,0.94
Clean Energy Special Situations Corp.,SWSS,67.31,OTC,12,Unclassified,Unclassified,10.7,,,
Swiss Water Decaffeinated Coffee Inc.,SWSSF,22.72,OTC,12,Consumer Staples,Beverages - Soft drinks,2.38,0.09,-0.01,
SpringWorks Therapeutics,SWTX,3524.83,NSDQ,12,Medical,Medical - Biomedical and Genetics,46.78,-3.48,-2.61,-0.38
SWVL HOLDINGS,SWVL,41.67,NSDQ,12,Business Services,Technology Services,4.21,-1.28,,
Southwest Gas,SWX,5316.5,NYSE,12,Utilities,Utility - Gas Distribution,73.93,3.16,3.72,4.25
,SWZ,81.71,NYSE,12,Finance,Financial - Investment Funds,6.29,,,
SunCoke Energy,SXC,707.68,NYSE,12,Oils-Energy,Coal,8.36,1.12,0.64,0.58
Standex International,SXI,1898.38,NYSE,6,Industrial Products,Manufacturing - General Industrial ,157.26,7.01,7.65,8.69
Sensient Technologies,SXT,4091.78,NYSE,12,Basic Materials,Chemical - Specialty,96.37,3,3.18,
China SXT Pharmaceuticals,SXTC,29.91,NSDQ,3,Medical,Medical - Drugs,1.89,-28.56,,
60 Degrees Pharmaceuticals Inc.,SXTP,3.18,NSDQ,12,Medical,Medical - Drugs,2.16,-18.55,-3.54,-3.05
SIKA AG - Unsponsored ADR,SXYAY,42238.15,OTC,12,Basic Materials,Chemical - Specialty,26.32,0.88,0.94,1.01
SoYoung International,SY,102.45,NSDQ,12,Medical,Medical Services,1.01,0,,
Stock Yards Bancorp,SYBT,2181.88,NSDQ,12,Finance,Banks - Southeast,74.04,3.89,4.37,4.45
Synlogic,SYBX,14.2,NSDQ,12,Medical,Medical - Biomedical and Genetics,1.214,-1.92,-0.47,-0.23
Synchrony Financial,SYF,23390.99,NYSE,12,Finance,Financial - Miscellaneous Services,61.45,6.59,7.71,8.76
Symrise,SYIEY,15693.61,OTC,12,Basic Materials,Chemical - Specialty,28.07,0.93,1.06,1.2
Stryker,SYK,142469.19,NYSE,12,Medical,Medical - Products,373.26,12.19,13.35,14.82
SYMBOTIC INC,SYM,21049.1,NSDQ,9,Business Services,Technology Services,35.7,-0.08,0.2,0.51
Synaptics,SYNA,2449.95,NSDQ,6,Computer and Technology,Electronics - Semiconductors,63.56,2.25,3.64,4.31
Silynxcom Ltd.,SYNX,5.38,AMEX,12,Computer and Technology,Communication - Components,1.7,-0.45,,
Sypris Solutions,SYPR,47.81,NSDQ,12,Computer and Technology,Electronics - Miscellaneous Services,2.08,-0.08,,
Syra Health Corp.,SYRA,1.14,OTC,12,Medical,Medical Info Systems,0.1009,-0.5,,
"Spyre Therapeutics, Inc.",SYRE,908.96,NSDQ,12,Medical,Medical - Biomedical and Genetics,15.08,-3.18,-3.1,-3.37
Siyata Mobile,SYTA,16.81,NSDQ,12,Computer and Technology,Wireless National,1.89,-154.66,,
"SYLA Technologies Co., Ltd. Unsponsored ADR",SYTTY,39.98,OTC,12,Business Services,Technology Services,1.5,0.24,,
Sysco,SYY,35857.08,NYSE,6,Consumer Staples,Food - Miscellaneous,73.97,4.31,4.38,4.7
Salzgitter,SZGPY,1314.32,OTC,12,Basic Materials,Steel - Producers,2.43,-0.7,0.09,0.42
Suzuki Motor,SZKMY,23275.44,OTC,3,Auto-Tires-Trucks,Automotive - Foreign,47.39,5.66,5.63,6.05
Stagezero Life Sciences,SZLSF,3.55,OTC,12,Medical,Medical - Products,0.0287,-0.11,,
Sizzle Acquisition Corp. II,SZZL,312.95,NSDQ,12,Unclassified,Unclassified,10.0092,,,
AT&T,T,199030.36,NYSE,12,Computer and Technology,Wireless National,27.66,2.26,2.07,2.24
TransAlta,TAC,3373.03,NYSE,12,Utilities,Utility - Electric Power,11.38,0.43,0.35,0.28
Berto Acquisition Corp.,TACO,343.54,NSDQ,12,Unclassified,Unclassified,10.53,,,
TransAct Technologies,TACT,35.69,NSDQ,12,Computer and Technology,Computer - Peripheral Equipment,3.54,-0.26,-0.19,
,TAGS,9.09,NYSE,12,Finance,Financial - Investment Funds,25.085,,,
Taitron Components,TAIT,13.02,NSDQ,12,Retail-Wholesale,Retail - Consumer Electronics,2.1619,0.31,,
Takeda Pharmaceutical Co.,TAK,47410.66,NYSE,3,Medical,Medical - Drugs,14.9,1.61,1.71,1.54
TAL Education Group,TAL,6278.1,NYSE,2,Consumer Discretionary,Schools,10.38,0.24,0.38,0.6
Talkspace,TALK,463.46,NSDQ,12,Medical,Medical Info Systems,2.77,0.01,0.07,0.12
Talon International,TALN,4.16,OTC,12,Consumer Discretionary,Textile - Apparel,0.045,0,,
Talos Energy,TALO,1636.83,NYSE,12,Oils-Energy,Oil and Gas - Exploration and Production - United States,9.24,-0.21,-0.94,-1.49
Taoping,TAOP,2.23,NSDQ,12,Computer and Technology,Internet - Services,3.95,-8.71,,
Molson Coors,TAP,9868.09,NYSE,12,Consumer Staples,Beverages - Alcohol,48.81,5.96,6.02,6.34
Tapinator,TAPM,1.06,OTC,12,Computer and Technology,Internet - Software,0.388,-0.08,,
Protara Therapeutics,TARA,114.97,NSDQ,12,Medical,Medical - Drugs,2.98,-2.17,-1.52,-1.96
Tarsus Pharmaceuticals,TARS,1725.53,NSDQ,12,Medical,Medical - Biomedical and Genetics,41.07,-3.07,-1.23,0.7
TaskUs,TASK,1493.91,NSDQ,12,Computer and Technology,Computers - IT Services,16.81,1.29,1.38,1.57
TAT Technologies,TATT,332.23,NSDQ,12,Aerospace,Aerospace - Defense Equipment,26.44,1,1.31,1.89
Tate & Lyle,TATYY,3245.07,OTC,3,Consumer Staples,Food - Miscellaneous,29.14,2.57,,
Taylor Devices,TAYD,116.65,NSDQ,5,Industrial Products,Manufacturing - General Industrial ,37.19,2.58,,
BBB Foods Inc.,TBBB,2918.97,NYSE,12,Consumer Staples,Consumer Products - Staples,25.56,0.13,0.3,0.51
The Bancorp,TBBK,2368.18,NSDQ,12,Finance,Banks - Northeast,50.7,4.31,5.24,6.5
Turtle Beach,TBCH,268.75,NSDQ,12,Computer and Technology,Computer - Peripheral Equipment,13.34,0.78,0.78,1.14
"Brag House Holdings, Inc.",TBH,7.88,NSDQ,12,Business Services,Technology Services,0.7282,-0.58,,
TrueBlue,TBI,211.44,NYSE,12,Business Services,Staffing Firms,7.08,-0.46,-0.64,0.87
Taboola.com,TBLA,1173.13,NSDQ,12,Computer and Technology,Computers - IT Services,3.65,-0.01,0.38,0.41
ToughBuilt Industries,TBLT,1.8,OTC,12,Construction,Building Products - Miscellaneous,1.25,-90.68,,
Trailblazer Merger Corporation I,TBMC,52.37,NSDQ,12,Unclassified,Unclassified,11.64,,,
Tamboran Resources Corporation,TBN,333.62,NYSE,6,Oils-Energy,Oil and Gas - Integrated - International,22.95,-2.32,-2.16,-1.04
Theravance Biopharma,TBPH,531.01,NSDQ,12,Medical,Medical - Drugs,10.62,-0.32,0.01,-0.37
TRUBRIDGE INC,TBRG,345.54,NSDQ,12,Medical,Medical Info Systems,23,0.24,1.73,1.93
