Company Name,Ticker,Market Cap (mil),Exchange,Month of Fiscal Yr End,Sector,Industry,Last Close,Last Yr`s EPS (F0) Before NRI,F1 Consensus Est.,F2 Consensus Est.
"KeyCorp","KEY","21217.58","NYSE","12","Finance","Banks - Major Regional","19.35","1.16","1.43","1.74"
"Keysight Technologies","KEYS","28661.29","NYSE","10","Computer and Technology","Electronics - Measuring Instruments","166.53","6.27","7.05","7.86"
"The Korea Fund, Inc.","KF","134.19","NYSE","6","Finance","Financial - Investment Funds","27.765","","",""
"Kentucky First Federal Bancorp","KFFB","25.88","NSDQ","6","Finance","Financial - Savings and Loan","3.2","-.09","",""
"Kforce","KFRC","604.84","NYSE","12","Business Services","Staffing Firms","32.52","2.68","2.13","2.24"
"Kingsway Financial Services","KFS","417.8","NYSE","12","Finance","Insurance - Property and Casualty","14.47","-.34","",""
"KornFerry International","KFY","3917.77","NYSE","4","Business Services","Staffing Firms","74.87","4.88","5.16","5.74"
"Kestrel Group Ltd","KG","213.21","NSDQ","12","Finance","Insurance - Multi line","27.54","-36.2","",""
"Kinross Gold","KGC","24572.63","NYSE","12","Basic Materials","Mining - Gold","20.22",".68","1.38","1.45"
"Kingdee International Software Group Co.","KGDEY","7088.4","OTC","12","Computer and Technology","Internet - Software","199.703","-.56",".28","2.49"
"Kolibri Global Energy Inc.","KGEI","199.42","NSDQ","12","Oils-Energy","Alternative Energy - Other","5.63",".51",".57",".6"
"Kingfisher","KGFHY","6223.03","OTC","1","Retail-Wholesale","Retail - Miscellaneous","7.11",".52",".56",".64"
"Kodiak Gas Services, Inc.","KGS","3153.82","NYSE","12","Oils-Energy","Oil and Gas - Mechanical and and Equipment","35.94",".56","2.13","2.18"
"Kraft Heinz Company","KHC","32714.68","NSDQ","12","Consumer Staples","Food - Miscellaneous","27.64","3.06","2.58","2.64"
"Kuehne & Nagel International","KHNGY","24953.77","OTC","12","Transportation","Transportation - Services","41.33","2.26","2.23","2.29"
"OrthoPediatrics","KIDS","537.58","NSDQ","12","Medical","Medical - Instruments","21.44","-1.01","-1.16","-1.22"
"Classover Holdings, Inc.","KIDZ","30.8","NSDQ","12","Business Services","Technology Services","1.3","","",""
"Kion Group","KIGRY","8627.62","OTC","12","Industrial Products","Industrial Services","16.44",".74",".59","1.1"
"Kimco Realty","KIM","15169.29","NYSE","12","Finance","REIT and Equity Trust - Retail","22.4","1.65","1.74","1.79"
"Kingstone Companies","KINS","193.44","NSDQ","12","Finance","Insurance - Property and Casualty","13.68","1.45","2","2.45"
"Kumba Iron Ore","KIROY","5725.65","OTC","12","Basic Materials","Mining - Iron","5.925",".71","",""
"Nauticus Robotics, Inc.","KITT","38.97","NSDQ","12","Business Services","Technology Services",".922","-7.11","",""
"Comjoyful International Co","KJFI","39.07","OTC","12","Consumer Discretionary","Leisure and Recreation Services",".1799","-.01","",""
"Koninklijke KPN","KKPNF","18511.31","OTC","12","Utilities","Diversified Communication Services","4.76",".22",".27",".31"
"Koninklijke KPN","KKPNY","18277.97","OTC","12","Utilities","Diversified Communication Services","4.7",".19","",""
"KKR & Co.","KKR","124813.01","NYSE","12","Finance","Financial - Investment Management","140.09","4.7","5.14","6.73"
"KLA","KLAC","117973.46","NSDQ","6","Computer and Technology","Electronics - Miscellaneous Products","894","33.28","34.37","38.06"
"Klabin","KLBAY","21350.8","OTC","12","Basic Materials","Paper and Related Products","6.91",".56",".63",".78"
"KinderCare Learning Companies, Inc.","KLC","843.4","NYSE","12","Consumer Discretionary","Schools","7.14",".4",".76",".89"
"WK Kellogg Co.","KLG","1989.31","NYSE","12","Consumer Staples","Consumer Products - Staples","23.02","1.7","1.34","1.33"
"Kulicke and Soffa Industries","KLIC","1971.1","NSDQ","9","Computer and Technology","Electronics - Manufacturing Machinery","37.8",".03",".14","1.39"
"Koil Energy Solutions, Inc.","KLNG","22.52","OTC","12","Oils-Energy","Alternative Energy - Other","1.68",".21","",""
"KLEPIERRE","KLPEF","11546.16","OTC","12","Finance","Real Estate - Operations","40.25","4.14","",""
"Kalaris Therapeutics Inc.","KLRS","66.58","NSDQ","12","Medical","Medical - Biomedical and Genetics","3.56","-9.7","-3.88","-2.65"
"Klotho Neurosciences, Inc.","KLTO","44.47","NSDQ","12","Medical","Medical - Drugs",".7245","-.32","",""
"Kaltura","KLTR","248.73","NSDQ","12","Computer and Technology","Internet - Software","1.61",".03","",""
"KLX Energy","KLXE","34.61","NSDQ","12","Oils-Energy","Oil and Gas - Field Services","1.94","-2.83","-3.79","-3.02"
"Kunlun Energy","KLYCY","7942.72","OTC","12","Oils-Energy","Oil and Gas - Exploration and Production - International","9.173","1.02",".97","1.01"
"KimberlyClark","KMB","42706.71","NSDQ","12","Consumer Staples","Consumer Products - Staples","128.72","7.3","6.67","7.08"
"Kamada","KMDA","403.68","NSDQ","12","Medical","Medical - Biomedical and Genetics","7.02",".25",".38",".42"
"Kinder Morgan","KMI","60018.08","NYSE","12","Oils-Energy","Oil and Gas - Production and Pipelines","27.01","1.15","1.27","1.31"
"Kemper","KMPR","3348.58","NYSE","12","Finance","Insurance - Multi line","53.37","5.89","5.56","5.66"
"K-Tech Solutions Company Limited","KMRK","25.55","NSDQ","12","Consumer Discretionary","Toys - Games - Hobbies","1.31","","",""
"Kennametal","KMT","1647.39","NYSE","6","Industrial Products","Manufacturing - Tools & Related Products","21.67","1.34","1.17","1.5"
"Kestra Medical Technologies, Ltd.","KMTS","909.39","NSDQ","4","Medical","Medical - Products","17.71","-5.01","-2.61","-2.14"
"Komatsu","KMTUY","32779.36","OTC","3","Industrial Products","Manufacturing - Construction and Mining","34.47","3.11","2.63","3.05"
"CarMax","KMX","9329.99","NYSE","2","Retail-Wholesale","Automotive - Retail and Wholesale - Parts","62.17","3.27","3.9","4.51"
"Knowles","KN","1865.48","NYSE","12","Computer and Technology","Communication - Components","21.72",".91","",""
"Kirin","KNBWY","11761.27","OTC","12","Consumer Staples","Beverages - Alcohol","14.52",".48","1.18","1.27"
"Konica Minolta","KNCAY","1594.71","OTC","3","Computer and Technology","Office Automation and Equipment","6.45","-2.45",".63",".75"
"Kandi Technologies Group","KNDI","127.36","NSDQ","12","Consumer Discretionary","Leisure and Recreation Products","1.49","-.31","",""
"Knife River Corporation","KNF","4583.56","NYSE","12","Construction","Building Products - Miscellaneous","80.89","3.55","3.18","4.2"
"KNOT Offshore Partners","KNOP","259.63","NYSE","12","Transportation","Transportation - Shipping","7.57",".66",".71",".81"
"Knorr-Bremse - Unsponsored ADR","KNRRY","16752.55","OTC","12","Auto-Tires-Trucks","Automotive - Replacement Parts","25.981","","1.01","1.25"
"Kiniksa Pharmaceuticals International, plc","KNSA","2482.61","NSDQ","12","Medical","Medical - Biomedical and Genetics","33.5","-.6","1.03","1.6"
"Kinsale Capital Group","KNSL","10612.92","NYSE","12","Finance","Insurance - Property and Casualty","455.49","16.06","18.31","20.6"
"KINETIK HLDGS","KNTK","6925.84","NYSE","12","Oils-Energy","Oil and Gas - Field Services","42.77","1.02","1","2.08"
"KnightSwift Transportation","KNX","7129.93","NYSE","12","Transportation","Transportation - Truck","43.93","1.06","1.5","2.47"
"Kone Oyj","KNYJY","28179.18","OTC","12","Industrial Products","Manufacturing - Electronics","31.09","1","1.18","1.29"
"Coca-Cola","KO","294198.69","NYSE","12","Consumer Staples","Beverages - Soft drinks","68.36","2.88","2.98","3.22"
"Resonate Blends","KOAN","1.01","OTC","12","Medical","Medical - Products",".0045",".01","",""
"Kodiak Sciences","KOD","473.81","NSDQ","12","Medical","Medical - Biomedical and Genetics","8.97","-3.35","-4.08","-3.83"
"Kodak","KODK","468.99","NYSE","12","Computer and Technology","Electronics - Miscellaneous Products","5.79",".9","",""
"Coca Cola Femsa","KOF","145108.69","NYSE","12","Consumer Staples","Beverages - Soft drinks","86.34","6.2","6.3","7.32"
"Koppers","KOP","571.95","NYSE","12","Basic Materials","Chemical - Diversified ","29.01","4.11","4.05","4.72"
"Kopin","KOPN","354.92","NSDQ","12","Computer and Technology","Electronics - Miscellaneous Products","2.18","-.33","-.04","0"
"Cerberus Telecom Acquisition","KORE","43.73","NYSE","12","Computer and Technology","Internet - Software","2.5","-7.59","-1.95","-1.14"
"Kosmos Energy","KOS","875.21","NYSE","12","Oils-Energy","Oil and Gas - Exploration and Production - International","1.83",".4","-.23",".01"
"Koss","KOSS","58.22","NSDQ","6","Consumer Discretionary","Audio Video Production","6.21","-.09","",""
"Keppel","KPELY","12055.62","OTC","12","Transportation","Transportation - Shipping","13.29",".68","",""
"Katapult Holdings","KPLT","62.33","NSDQ","12","Business Services","Technology Services","13.64","-5.96","-3.55","-3.22"
"Kiora Pharmaceuticals","KPRX","9.55","NSDQ","12","Medical","Medical - Drugs","2.78",".87","-2.23","-2.36"
"Karyopharm Therapeutics","KPTI","66.6","NSDQ","12","Medical","Medical - Drugs","7.68","-13.94","-12.78","-9.98"
"The Kroger Co.","KR","44583.88","NYSE","1","Retail-Wholesale","Retail - Supermarkets","67.46","4.47","4.76","5.24"
"Kilroy Realty","KRC","4938.79","NYSE","12","Finance","REIT and Equity Trust - Other","41.75","4.59","4.01","3.43"
"KKR Real Estate Finance Trust","KREF","623.92","NYSE","12","Finance","REIT and Equity Trust","9.5","1.49",".32",".32"
"Keppel REIT","KREVF","2825.57","OTC","12","Finance","REIT and Equity Trust - Other",".747",".02","",""
"Kite Realty Group Trust","KRG","4966.6","NYSE","12","Finance","REIT and Equity Trust - Retail","22.59","2.07","2.07","2.11"
"36Kr","KRKR","8.87","NSDQ","12","Business Services","Business - Information Services","4.5","-8.96","",""
"KORU Medical Systems, Inc.","KRMD","195.57","NSDQ","12","Medical","Medical Info Systems","4.23","-.13","-.08","-.03"
"Karman Holdings Inc.","KRMN","7337.28","NYSE","12","Aerospace","Aerospace - Defense Equipment","55.45",".12",".33",".51"
"Kornit Digital","KRNT","678.19","NSDQ","12","Industrial Products","Commercial Printing","15.14",".2",".21",".24"
"Kearny Financial","KRNY","426.02","NSDQ","6","Finance","Financial - Savings and Loan","6.58",".42","",""
"Kronos Worldwide","KRO","711.03","NYSE","12","Basic Materials","Chemical - Diversified ","6.18",".75","-.06",".61"
"Keros Therapeutics","KROS","619.39","NSDQ","12","Medical","Medical - Biomedical and Genetics","15.25","-5",".33","-4.78"
"Kimbell Royalty","KRP","1521.22","NYSE","12","Oils-Energy","Oil and Gas - Royalty Trust - United States","14.1",".3",".59",".52"
"Korro Bio, Inc.","KRRO","222.28","NSDQ","12","Medical","Medical - Drugs","23.67","-9.37","-10.26","-8.99"
"Karat Packaging","KRT","515.18","NSDQ","12","Industrial Products","Containers - Paper and Packaging","25.64","1.64","1.63","1.82"
"Kura Sushi USA","KRUS","1004.52","NSDQ","8","Retail-Wholesale","Retail - Restaurants","83.06","-.16","-.02",".38"
"Kerry Group","KRYAY","15195.25","OTC","12","Consumer Staples","Food - Miscellaneous","93.144","4.85","5.41","6.06"
"Krystal Biotech","KRYS","4363.44","NSDQ","12","Medical","Medical - Biomedical and Genetics","150.76","3","4.73","8.43"
"Knightscope","KSCP","58.29","NSDQ","12","Business Services","Technology Services","5.92","-10.97","-4.38","-3.24"
"Joint Stock Company Kaspi.kz Sponsored ADR","KSPI","18553.5","NSDQ","12","Business Services","Financial Transaction Services","93","10.34","11.31","12.73"
"Kohl's","KSS","1722.08","NYSE","1","Retail-Wholesale","Retail - Regional Department Stores","15.37","1.5",".39",".35"
"KT","KT","10536.19","NYSE","12","Computer and Technology","Wireless Non-US ","20.43",".7","2.8","2.37"
"Kontoor Brands","KTB","4264.21","NYSE","12","Consumer Discretionary","Textile - Apparel","76.73","4.89","5.45","5.64"
"Key Tronic","KTCC","30.67","NSDQ","6","Computer and Technology","Electronics - Miscellaneous Products","2.85","-.47","",""
"DWS Municipal Income Trust","KTF","343.55","NYSE","11","Finance","Financial - Investment Funds","8.77","","",""
"Kratos Defense & Security Solutions","KTOS","11564.11","NSDQ","12","Aerospace","Aerospace - Defense Equipment","68.51",".49",".51",".71"
"Pasithea Therapeutics","KTTA","6.26","NSDQ","12","Medical","Medical - Biomedical and Genetics",".8411","-12.69","",""
"Kubota","KUBTY","13811.53","OTC","12","Industrial Products","Manufacturing - Farm Equipment","59.81","6.53","4.59","4.88"
"Kuke Music Holding Limited","KUKE","33.13","NYSE","12","Consumer Discretionary","Audio Video Production","1.63","-.23","",""
"KULR Technology Group","KULR","199.79","AMEX","12","Computer and Technology","Electronics - Semiconductors","4.86","-.72","-.32","0"
"Kura Oncology","KURA","700.45","NSDQ","12","Medical","Medical - Biomedical and Genetics","8.07","-2.02","-1.74","-1.76"
"Kuraray Co.","KURRY","4210.23","OTC","12","Basic Materials","Chemical - Plastic","38.88","3.61","",""
"Keen Vision Acquisition Corporation","KVAC","107.35","NSDQ","12","Unclassified","Unclassified","11.62","","",""
"Kavango Resources PLC","KVGOF","41.16","OTC","12","Basic Materials","Mining - Miscellaneous",".0135","-.01","",""
"KVH Industries","KVHI","111.96","NSDQ","12","Computer and Technology","Communication - Components","5.74","-.21","",""
"Kenvue Inc.","KVUE","39417.7","NYSE","12","Consumer Staples","Consumer Products - Staples","20.54","1.14","1.02","1.15"
"Klaviyo, Inc.","KVYO","9752.49","NYSE","12","Computer and Technology","Internet - Software","32.51",".5",".58",".73"
"Kennedy-Wilson","KW","1212.14","NYSE","12","Finance","Real Estate - Operations","8.79",".68",".31",".12"
"Kawasaki Heavy Industries","KWHIY","10507.67","OTC","3","Industrial Products","Manufacturing - General Industrial ","25.09","1.38","1.7","1.92"
"K Wave Media, Ltd.","KWM","116.92","NSDQ","12","Consumer Discretionary","Media Conglomerates","1.85","","",""
"Quaker Houghton","KWR","2528.48","NYSE","12","Basic Materials","Chemical - Specialty","145.36","7.44","7.25","8.73"
"Kaixin Holdings","KXIN","4.55","NSDQ","12","Auto-Tires-Trucks","Automotive - Foreign",".69","-26.05","",""
"Kyivstar Group Ltd.","KYIV","2941.2","NSDQ","12","Utilities","Wireline Non-US","12.74","","",""
"Kymera Therapeutics","KYMR","2985.02","NSDQ","12","Medical","Medical - Biomedical and Genetics","41.75","-2.98","-3.29","-3.89"
"Kyocera","KYOCY","18932.16","OTC","3","Computer and Technology","Electronics - Miscellaneous Components","13.44",".11",".47",".51"
"Kyverna Therapeutics, Inc.","KYTX","160.01","NSDQ","12","Medical","Medical - Biomedical and Genetics","3.7","-3.33","-3.86","-3.67"
"Novogen Limited","KZIA","7.79","NSDQ","6","Medical","Medical - Biomedical and Genetics","7.73","-33.3","-.01","0"
"Kezar Life Sciences","KZR","29.07","NSDQ","12","Medical","Medical - Biomedical and Genetics","3.97","-11.29","-7.22","-6.92"
"Loews","L","20020.8","NYSE","12","Finance","Insurance - Multi line","96.52","6.41","",""
"STANDARD BIOTLS","LAB","492.77","NSDQ","12","Medical","Medical Info Systems","1.29","-.34","",""
"Lithium Americas Corp.","LAC","717.74","NYSE","12","Basic Materials","Mining - Miscellaneous","2.97","-.21","-.2","-.24"
"Lithia Motors","LAD","8678.2","NYSE","12","Retail-Wholesale","Automotive - Retail and Whole Sales","338.51","29.96","35.24","37.45"
"Ladder Capital Corp","LADR","1469.63","NYSE","12","Finance","REIT and Equity Trust","11.53","1.21",".95","1.27"
"SEALSQ Corp.","LAES","345.21","NSDQ","12","Computer and Technology","Electronics - Semiconductors","2.79","-.6","",""
"Lakeland Industries","LAKE","147.19","NSDQ","1","Industrial Products","Security and Safety Services","15.47","-.55",".18","1.23"
"Lamar Advertising","LAMR","12766.73","NSDQ","12","Finance","REIT and Equity Trust - Other","126.13","7.99","8.14","8.64"
"Gladstone Land","LAND","332.9","NSDQ","12","Finance","REIT and Equity Trust - Other","9.2",".47",".22",".34"
"Lanvin Group Holdings Limited","LANV","290.73","NYSE","12","Consumer Discretionary","Textile - Apparel","2.08","-1.53","",""
"Landmark Bancorp","LARK","154.24","NSDQ","12","Finance","Financial - Savings and Loan","26.67","2.4","",""
"Laser Photonics Corporation","LASE","65.67","NSDQ","12","Industrial Products","Manufacturing - General Industrial ","4.6","-.22","",""
"nLight","LASR","1488.5","NSDQ","12","Computer and Technology","Electronics - Semiconductors","29.83","-.65",".04",".04"
"Laureate Education","LAUR","4059.85","NSDQ","12","Consumer Discretionary","Schools","27.55","1.35","1.73","1.9"
"CS Disco","LAW","319.2","NYSE","12","Computer and Technology","Internet - Software","5.17","-.29","-.26","-.15"
"Robot Consulting Co., Ltd.","LAWR","86.11","NSDQ","12","Business Services","Business - Services","2.04","","",""
"Lazard, Inc.","LAZ","6512.24","NYSE","12","Finance","Financial - Miscellaneous Services","57.75","2.34","2.52","3.88"
"Luminar Technologies","LAZR","121.03","NSDQ","12","Auto-Tires-Trucks","Automotive - Original Equipment","1.76","-9.24","-4.5","-3.17"
"LandBridge Company LLC","LB","4021.2","NYSE","12","Oils-Energy","Oil and Gas - Integrated - United States","52.53",".18","1.64","3.52"
"Location Based Technologies","LBAS","1.29","OTC","8","Computer and Technology","Electronics - Miscellaneous Products",".0029","","",""
"Li Bang International Corporation Inc.","LBGJ","22.68","NSDQ","6","Basic Materials","Steel - Speciality","1.21","-.08","",""
"Liberty Broadband","LBRDA","8648.09","NSDQ","12","Consumer Discretionary","Cable Television","60.27","6.08","",""
